idEvent,dateEvent,Round,Home Team,Home Score,Away Team,Away Score,Poster,Thumb
2346958,2025-10-18,Round 2,Buffalo Sabres,3,Florida Panthers,0,,https://www.thesportsdb.com/images/media/event/thumb/gr5rbu1760899465.jpg
2346959,2025-10-18,Round 2,Ottawa Senators,4,New York Islanders,5,,https://www.thesportsdb.com/images/media/event/thumb/u45m411760899466.jpg
2346960,2025-10-18,Round 2,New Jersey Devils,5,Edmonton Oilers,3,,https://www.thesportsdb.com/images/media/event/thumb/cnb8uf1760899467.jpg
2346961,2025-10-18,Round 2,Columbus Blue Jackets,3,Tampa Bay Lightning,2,,https://www.thesportsdb.com/images/media/event/thumb/64ibfu1760899468.jpg
2346962,2025-10-18,Round 2,Montreal Canadiens,3,New York Rangers,4,,https://www.thesportsdb.com/images/media/event/thumb/qoyjkj1760899470.jpg
2346963,2025-10-18,Round 2,Philadelphia Flyers,2,Minnesota Wild,1,,https://www.thesportsdb.com/images/media/event/thumb/51to6t1760899471.jpg
2346964,2025-10-18,Round 2,St. Louis Blues,3,Dallas Stars,1,,https://www.thesportsdb.com/images/media/event/thumb/s2d4tz1760899472.jpg
2346965,2025-10-18,Round 2,Toronto Maple Leafs,3,Seattle Kraken,4,,https://www.thesportsdb.com/images/media/event/thumb/7hpyr81760899474.jpg
2346966,2025-10-18,Round 2,Winnipeg Jets,4,Nashville Predators,1,,https://www.thesportsdb.com/images/media/event/thumb/bzu41m1760899475.jpg
2346967,2025-10-19,Round 2,Colorado Avalanche,4,Boston Bruins,1,,https://www.thesportsdb.com/images/media/event/thumb/r73c5s1760899476.jpg
2346968,2025-10-19,Round 2,Los Angeles Kings,3,Carolina Hurricanes,4,,https://www.thesportsdb.com/images/media/event/thumb/cfz7bo1760899478.jpg
2346969,2025-10-19,Round 2,San Jose Sharks,0,Pittsburgh Penguins,3,,https://www.thesportsdb.com/images/media/event/thumb/2h9m6d1760899479.jpg
2346970,2025-10-19,Round 2,Vegas Golden Knights,6,Calgary Flames,1,,https://www.thesportsdb.com/images/media/event/thumb/azj7zr1760899480.jpg
2346971,2025-10-19,Round 2,Washington Capitals,3,Vancouver Canucks,4,,https://www.thesportsdb.com/images/media/event/thumb/gfzmew1760899482.jpg
2346972,2025-10-19,Round 2,Detroit Red Wings,4,Edmonton Oilers,2,,https://www.thesportsdb.com/images/media/event/thumb/r2ahf71760899483.jpg
2346973,2025-10-19,Round 2,Chicago Blackhawks,2,Anaheim Ducks,1,,https://www.thesportsdb.com/images/media/event/thumb/pjz1p11760899485.jpg
2346974,2025-10-19,Round 2,Utah Mammoth,3,Boston Bruins,2,,https://www.thesportsdb.com/images/media/event/thumb/y4y45v1760899486.jpg
2346975,2025-10-20,Round 3,New York Rangers,1,Minnesota Wild,3,,https://www.thesportsdb.com/images/media/event/thumb/h3i2lc1760899487.jpg
2346976,2025-10-20,Round 3,Philadelphia Flyers,5,Seattle Kraken,2,,https://www.thesportsdb.com/images/media/event/thumb/w0f11v1760899488.jpg
2346977,2025-10-20,Round 3,Montreal Canadiens,4,Buffalo Sabres,2,,https://www.thesportsdb.com/images/media/event/thumb/kltw3l1760899490.jpg
2346978,2025-10-21,Round 3,Calgary Flames,1,Winnipeg Jets,2,,https://www.thesportsdb.com/images/media/event/thumb/v3ipo21760899491.jpg
2346979,2025-10-21,Round 3,Vegas Golden Knights,4,Carolina Hurricanes,1,,https://www.thesportsdb.com/images/media/event/thumb/dit87q1760899492.jpg
2346980,2025-10-21,Round 3,New York Islanders,4,San Jose Sharks,3,,https://www.thesportsdb.com/images/media/event/thumb/vyild01760899493.jpg
2346981,2025-10-21,Round 3,Ottawa Senators,2,Edmonton Oilers,3,,https://www.thesportsdb.com/images/media/event/thumb/sacsw01760899495.jpg
2346982,2025-10-21,Round 3,Pittsburgh Penguins,5,Vancouver Canucks,1,,https://www.thesportsdb.com/images/media/event/thumb/1ecs6m1760899496.jpg
2346983,2025-10-21,Round 3,Toronto Maple Leafs,2,New Jersey Devils,5,,https://www.thesportsdb.com/images/media/event/thumb/0p93jf1760899497.jpg
2346984,2025-10-21,Round 3,Washington Capitals,4,Seattle Kraken,1,,https://www.thesportsdb.com/images/media/event/thumb/xecavp1760899499.jpg
2346985,2025-10-21,Round 3,Boston Bruins,3,Florida Panthers,4,https://r2.thesportsdb.com/images/media/event/poster/dshn041681781287.jpg,https://www.thesportsdb.com/images/media/event/thumb/zj1xa91760899500.jpg
2346986,2025-10-22,Round 3,Dallas Stars,1,Columbus Blue Jackets,5,,https://www.thesportsdb.com/images/media/event/thumb/mr9tmf1760899501.jpg
2346987,2025-10-22,Round 3,Nashville Predators,2,Anaheim Ducks,5,,https://www.thesportsdb.com/images/media/event/thumb/s8epfq1760899502.jpg
2346988,2025-10-22,Round 3,St. Louis Blues,1,Los Angeles Kings,2,,https://www.thesportsdb.com/images/media/event/thumb/16p0ba1760899504.jpg
2346989,2025-10-22,Round 3,Utah Mammoth,4,Colorado Avalanche,3,,https://www.thesportsdb.com/images/media/event/thumb/5aj3j11760899505.jpg
2346990,2025-10-22,Round 3,New Jersey Devils,4,Minnesota Wild,1,,https://www.thesportsdb.com/images/media/event/thumb/hj9lqt1760899506.jpg
2346991,2025-10-22,Round 3,Buffalo Sabres,4,Detroit Red Wings,2,,https://www.thesportsdb.com/images/media/event/thumb/yl552y1760899507.jpg
2346992,2025-10-23,Round 3,Calgary Flames,1,Montreal Canadiens,2,,https://www.thesportsdb.com/images/media/event/thumb/u7bjuh1760899509.jpg
2346993,2025-10-23,Round 3,Tampa Bay Lightning,2,Chicago Blackhawks,3,,https://www.thesportsdb.com/images/media/event/thumb/vwu4of1760899510.jpg
2346994,2025-10-23,Round 3,Boston Bruins,5,Anaheim Ducks,7,,https://www.thesportsdb.com/images/media/event/thumb/txkvkz1760899511.jpg
2346995,2025-10-23,Round 3,Florida Panthers,3,Pittsburgh Penguins,5,,https://www.thesportsdb.com/images/media/event/thumb/5bik4x1760899512.jpg
2346996,2025-10-23,Round 3,New York Islanders,7,Detroit Red Wings,2,,https://www.thesportsdb.com/images/media/event/thumb/ogthe61760899514.jpg
2346997,2025-10-23,Round 3,New York Rangers,5,San Jose Sharks,6,,https://www.thesportsdb.com/images/media/event/thumb/aqmg9j1760899515.jpg
2346998,2025-10-23,Round 3,Ottawa Senators,2,Philadelphia Flyers,1,,https://www.thesportsdb.com/images/media/event/thumb/g1vdrq1760899516.jpg
2346999,2025-10-24,Round 3,Winnipeg Jets,0,Seattle Kraken,3,,https://www.thesportsdb.com/images/media/event/thumb/hhbkzs1760899518.jpg
2347000,2025-10-24,Round 3,Nashville Predators,2,Vancouver Canucks,1,,https://www.thesportsdb.com/images/media/event/thumb/naeve91760899519.jpg
2347001,2025-10-24,Round 3,St. Louis Blues,4,Utah Mammoth,7,,https://www.thesportsdb.com/images/media/event/thumb/zwnir51760899520.jpg
2347002,2025-10-24,Round 3,Colorado Avalanche,4,Carolina Hurricanes,5,,https://www.thesportsdb.com/images/media/event/thumb/37em0z1760899521.jpg
2347003,2025-10-24,Round 3,Dallas Stars,2,Los Angeles Kings,3,,https://www.thesportsdb.com/images/media/event/thumb/wp8cjq1760899523.jpg
2347004,2025-10-24,Round 3,Edmonton Oilers,6,Montreal Canadiens,5,,https://www.thesportsdb.com/images/media/event/thumb/chff3b1760899524.jpg
2347005,2025-10-24,Round 3,Columbus Blue Jackets,1,Washington Capitals,5,,https://www.thesportsdb.com/images/media/event/thumb/g96dar1760899525.jpg
2347006,2025-10-24,Round 3,New Jersey Devils,3,San Jose Sharks,1,,https://www.thesportsdb.com/images/media/event/thumb/j3eeah1760899527.jpg
2347007,2025-10-24,Round 3,Buffalo Sabres,5,Toronto Maple Leafs,3,,https://www.thesportsdb.com/images/media/event/thumb/hvdmh51760899528.jpg
2347008,2025-10-25,Round 3,Winnipeg Jets,5,Calgary Flames,3,,https://www.thesportsdb.com/images/media/event/thumb/uztcad1760899529.jpg
2347009,2025-10-25,Round 3,Philadelphia Flyers,4,New York Islanders,3,,https://www.thesportsdb.com/images/media/event/thumb/ie52rs1760899530.jpg
2347010,2025-10-25,Round 3,Boston Bruins,3,Colorado Avalanche,2,,https://www.thesportsdb.com/images/media/event/thumb/gz79nw1760899532.jpg
2347011,2025-10-25,Round 3,Tampa Bay Lightning,4,Anaheim Ducks,3,,https://www.thesportsdb.com/images/media/event/thumb/gs43i01760899533.jpg
2347016,2025-10-25,Round 3,Toronto Maple Leafs,4,Buffalo Sabres,3,,https://www.thesportsdb.com/images/media/event/thumb/oulyki1760899540.jpg
2347012,2025-10-25,Round 3,Florida Panthers,3,Vegas Golden Knights,0,,https://www.thesportsdb.com/images/media/event/thumb/yxabpa1760899534.jpg
2347013,2025-10-25,Round 3,Minnesota Wild,2,Utah Mammoth,6,,https://www.thesportsdb.com/images/media/event/thumb/46uxlp1760899536.jpg
2347014,2025-10-25,Round 3,Detroit Red Wings,6,St. Louis Blues,4,,https://www.thesportsdb.com/images/media/event/thumb/75a0ca1760899537.jpg
2347015,2025-10-25,Round 3,Pittsburgh Penguins,4,Columbus Blue Jackets,5,,https://www.thesportsdb.com/images/media/event/thumb/z8snh91760899538.jpg
2347017,2025-10-25,Round 3,Vancouver Canucks,3,Montreal Canadiens,4,,https://www.thesportsdb.com/images/media/event/thumb/6czxc01760899541.jpg
2347018,2025-10-25,Round 3,Washington Capitals,1,Ottawa Senators,7,,https://www.thesportsdb.com/images/media/event/thumb/keubs91760899542.jpg
2347019,2025-10-26,Round 3,Dallas Stars,3,Carolina Hurricanes,2,,https://www.thesportsdb.com/images/media/event/thumb/hi6m4o1760899544.jpg
2347020,2025-10-26,Round 3,Nashville Predators,5,Los Angeles Kings,4,,https://www.thesportsdb.com/images/media/event/thumb/oj6cq41760899545.jpg
2347021,2025-10-26,Round 3,Seattle Kraken,3,Edmonton Oilers,2,,https://www.thesportsdb.com/images/media/event/thumb/h6c7791760899546.jpg
2347022,2025-10-26,Round 3,New Jersey Devils,4,Colorado Avalanche,3,,https://www.thesportsdb.com/images/media/event/thumb/5q2htw1760899548.jpg
2347023,2025-10-26,Round 3,Tampa Bay Lightning,2,Vegas Golden Knights,1,,https://www.thesportsdb.com/images/media/event/thumb/gyq6p81760899549.jpg
2347024,2025-10-26,Round 3,Minnesota Wild,5,San Jose Sharks,6,,https://www.thesportsdb.com/images/media/event/thumb/1jjxq21760899550.jpg
2347025,2025-10-26,Round 3,Winnipeg Jets,2,Utah Mammoth,3,,https://www.thesportsdb.com/images/media/event/thumb/lon6r31760899552.jpg
2347026,2025-10-26,Round 3,Chicago Blackhawks,1,Los Angeles Kings,3,,https://www.thesportsdb.com/images/media/event/thumb/2z8tln1760899553.jpg
2347027,2025-10-26,Round 3,Nashville Predators,2,Dallas Stars,3,,https://www.thesportsdb.com/images/media/event/thumb/5cbsxh1760899554.jpg
2347028,2025-10-27,Round 4,Calgary Flames,5,New York Rangers,1,,https://www.thesportsdb.com/images/media/event/thumb/mdljif1760899556.jpg
2347029,2025-10-27,Round 4,Vancouver Canucks,4,Edmonton Oilers,3,,https://www.thesportsdb.com/images/media/event/thumb/l4sfdj1760899557.jpg
2347030,2025-10-27,Round 4,Pittsburgh Penguins,6,St. Louis Blues,3,,https://www.thesportsdb.com/images/media/event/thumb/qdf6011760899558.jpg
2347031,2025-10-27,Round 4,Ottawa Senators,7,Boston Bruins,2,,https://www.thesportsdb.com/images/media/event/thumb/7ioimp1760899560.jpg
2347032,2025-10-28,Round 4,Philadelphia Flyers,3,Pittsburgh Penguins,2,,https://www.thesportsdb.com/images/media/event/thumb/gb1mnk1760899561.jpg
2347033,2025-10-28,Round 4,Toronto Maple Leafs,4,Calgary Flames,3,,https://www.thesportsdb.com/images/media/event/thumb/ff8sjs1760899562.jpg
2347034,2025-10-28,Round 4,Carolina Hurricanes,3,Vegas Golden Knights,6,,https://www.thesportsdb.com/images/media/event/thumb/cw2w8d1760899564.jpg
2347035,2025-10-28,Round 4,Buffalo Sabres,3,Columbus Blue Jackets,4,,https://www.thesportsdb.com/images/media/event/thumb/cqrdff1760899565.jpg
2347036,2025-10-28,Round 4,Florida Panthers,2,Anaheim Ducks,3,,https://www.thesportsdb.com/images/media/event/thumb/fz82z31760899567.jpg
2347037,2025-10-28,Round 4,Boston Bruins,5,New York Islanders,2,,https://www.thesportsdb.com/images/media/event/thumb/v3p1en1760899568.jpg
2347038,2025-10-28,Round 4,Nashville Predators,2,Tampa Bay Lightning,5,,https://www.thesportsdb.com/images/media/event/thumb/nxyl7c1760899569.jpg
2347039,2025-10-29,Round 4,Minnesota Wild,3,Winnipeg Jets,4,,https://www.thesportsdb.com/images/media/event/thumb/aeqrei1760899571.jpg
2347040,2025-10-29,Round 4,St. Louis Blues,2,Detroit Red Wings,5,,https://www.thesportsdb.com/images/media/event/thumb/ne0lbr1760899572.jpg
2347041,2025-10-29,Round 4,Dallas Stars,1,Washington Capitals,0,,https://www.thesportsdb.com/images/media/event/thumb/451s971760899573.jpg
2347042,2025-10-29,Round 4,Chicago Blackhawks,7,Ottawa Senators,3,,https://www.thesportsdb.com/images/media/event/thumb/6weq4c1760899574.jpg
2347043,2025-10-29,Round 4,Colorado Avalanche,8,New Jersey Devils,4,,https://www.thesportsdb.com/images/media/event/thumb/2pzm391760899576.jpg
2347044,2025-10-29,Round 4,Edmonton Oilers,6,Utah Mammoth,3,,https://www.thesportsdb.com/images/media/event/thumb/lrgpn01760899577.jpg
2347045,2025-10-29,Round 4,Vancouver Canucks,0,New York Rangers,2,,https://www.thesportsdb.com/images/media/event/thumb/1owj6v1760899579.jpg
2347046,2025-10-29,Round 4,Seattle Kraken,3,Montreal Canadiens,4,,https://www.thesportsdb.com/images/media/event/thumb/0paija1760899580.jpg
2347047,2025-10-29,Round 4,San Jose Sharks,3,Los Angeles Kings,4,,https://www.thesportsdb.com/images/media/event/thumb/8lc4mu1760899581.jpg
2347048,2025-10-29,Round 4,Columbus Blue Jackets,6,Toronto Maple Leafs,3,,https://www.thesportsdb.com/images/media/event/thumb/1n15pr1760899583.jpg
2347049,2025-10-30,Round 4,Boston Bruins,4,Buffalo Sabres,3,,https://www.thesportsdb.com/images/media/event/thumb/z4pioc1760899584.jpg
2347050,2025-10-30,Round 4,Ottawa Senators,4,Calgary Flames,3,,https://www.thesportsdb.com/images/media/event/thumb/c3igtx1760899585.jpg
2347051,2025-10-30,Round 4,Philadelphia Flyers,4,Nashville Predators,1,,https://www.thesportsdb.com/images/media/event/thumb/l7heu51760899587.jpg
2347052,2025-10-30,Round 4,Tampa Bay Lightning,2,Dallas Stars,1,,https://www.thesportsdb.com/images/media/event/thumb/2wb4ll1760899588.jpg
2347053,2025-10-30,Round 4,Carolina Hurricanes,6,New York Islanders,2,https://r2.thesportsdb.com/images/media/event/poster/au5rzo1681781272.jpg,https://www.thesportsdb.com/images/media/event/thumb/9arwim1760899589.jpg
2347054,2025-10-31,Round 4,Winnipeg Jets,6,Chicago Blackhawks,3,,https://www.thesportsdb.com/images/media/event/thumb/7rg88y1760899590.jpg
2347055,2025-10-31,Round 4,Minnesota Wild,1,Pittsburgh Penguins,4,,https://www.thesportsdb.com/images/media/event/thumb/rl0ej61760899591.jpg
2347056,2025-10-31,Round 4,St. Louis Blues,3,Vancouver Canucks,4,,https://www.thesportsdb.com/images/media/event/thumb/fh8gcj1760899593.jpg
2347057,2025-10-31,Round 4,Edmonton Oilers,3,New York Rangers,4,,https://www.thesportsdb.com/images/media/event/thumb/dz0nyd1760899594.jpg
2347058,2025-10-31,Round 4,San Jose Sharks,5,New Jersey Devils,2,,https://www.thesportsdb.com/images/media/event/thumb/fdnot11760899595.jpg
2347059,2025-10-31,Round 4,Los Angeles Kings,3,Detroit Red Wings,4,,https://www.thesportsdb.com/images/media/event/thumb/sunomr1760899597.jpg
2347060,2025-10-31,Round 4,Vegas Golden Knights,2,Colorado Avalanche,4,,https://www.thesportsdb.com/images/media/event/thumb/j80aia1760899598.jpg
2347061,2025-10-31,Round 4,Washington Capitals,1,New York Islanders,3,,https://www.thesportsdb.com/images/media/event/thumb/gywngr1760899599.jpg
2347062,2025-11-01,Round 4,Anaheim Ducks,5,Detroit Red Wings,2,,https://www.thesportsdb.com/images/media/event/thumb/aehu6x1760899600.jpg
2347063,2025-11-01,Round 4,Boston Bruins,2,Carolina Hurricanes,1,,https://www.thesportsdb.com/images/media/event/thumb/1vnvs61760899602.jpg
2347064,2025-11-01,Round 4,Winnipeg Jets,5,Pittsburgh Penguins,2,,https://www.thesportsdb.com/images/media/event/thumb/9oj2mu1760899603.jpg
2347065,2025-11-01,Round 4,Nashville Predators,4,Calgary Flames,2,,https://www.thesportsdb.com/images/media/event/thumb/bwwxqh1760899604.jpg
2347066,2025-11-01,Round 4,San Jose Sharks,3,Colorado Avalanche,2,,https://www.thesportsdb.com/images/media/event/thumb/40yr5f1760899606.jpg
2347067,2025-11-01,Round 4,Florida Panthers,4,Dallas Stars,3,,https://www.thesportsdb.com/images/media/event/thumb/u4rjd81760899607.jpg
2347068,2025-11-01,Round 4,Buffalo Sabres,4,Washington Capitals,3,,https://www.thesportsdb.com/images/media/event/thumb/84g1p61760899608.jpg
2347069,2025-11-01,Round 4,Columbus Blue Jackets,3,St. Louis Blues,2,,https://www.thesportsdb.com/images/media/event/thumb/fe15m41760899609.jpg
2347070,2025-11-01,Round 4,Minnesota Wild,5,Vancouver Canucks,2,,https://www.thesportsdb.com/images/media/event/thumb/bvhiqy1760899611.jpg
2347071,2025-11-01,Round 4,Montreal Canadiens,4,Ottawa Senators,3,,https://www.thesportsdb.com/images/media/event/thumb/xe7yeb1760899612.jpg
2347072,2025-11-01,Round 4,Philadelphia Flyers,2,Toronto Maple Leafs,5,,https://www.thesportsdb.com/images/media/event/thumb/2vq8oq1760899613.jpg
2347073,2025-11-02,Round 4,Los Angeles Kings,1,New Jersey Devils,4,,https://www.thesportsdb.com/images/media/event/thumb/xhqqcc1760899614.jpg
2347074,2025-11-02,Round 4,Edmonton Oilers,3,Chicago Blackhawks,2,,https://www.thesportsdb.com/images/media/event/thumb/hs0wrq1760899616.jpg
2347075,2025-11-02,Round 4,Seattle Kraken,2,New York Rangers,3,,https://www.thesportsdb.com/images/media/event/thumb/uizfoe1760899617.jpg
2347076,2025-11-02,Round 4,Utah Mammoth,2,Tampa Bay Lightning,4,,https://www.thesportsdb.com/images/media/event/thumb/8825611760899618.jpg
2347077,2025-11-02,Round 4,New York Islanders,3,Columbus Blue Jackets,2,,https://www.thesportsdb.com/images/media/event/thumb/qcl1ok1760899620.jpg
2347078,2025-11-03,Round 5,Philadelphia Flyers,1,Calgary Flames,2,,https://www.thesportsdb.com/images/media/event/thumb/0x0swn1760899621.jpg
2347079,2025-11-03,Round 5,Anaheim Ducks,4,New Jersey Devils,1,,https://www.thesportsdb.com/images/media/event/thumb/6ostc21760899622.jpg
2347080,2025-11-03,Round 5,San Jose Sharks,2,Detroit Red Wings,3,,https://www.thesportsdb.com/images/media/event/thumb/h5s2db1760899623.jpg
2347081,2025-11-04,Round 5,Toronto Maple Leafs,4,Pittsburgh Penguins,3,,https://www.thesportsdb.com/images/media/event/thumb/6rnc7i1760899625.jpg
2347082,2025-11-04,Round 5,Nashville Predators,4,Vancouver Canucks,5,,https://www.thesportsdb.com/images/media/event/thumb/dpk8ig1760899626.jpg
2347083,2025-11-04,Round 5,St. Louis Blues,3,Edmonton Oilers,2,,https://www.thesportsdb.com/images/media/event/thumb/qnaq3g1760899627.jpg
2347084,2025-11-04,Round 5,Seattle Kraken,3,Chicago Blackhawks,1,,https://www.thesportsdb.com/images/media/event/thumb/vn1bql1760899629.jpg
2347085,2025-11-05,Round 5,New York Rangers,0,Carolina Hurricanes,3,,https://www.thesportsdb.com/images/media/event/thumb/ncl8g11760899630.jpg
2347086,2025-11-05,Round 5,New York Islanders,3,Boston Bruins,4,,https://www.thesportsdb.com/images/media/event/thumb/hlnzfi1760899631.jpg
2347087,2025-11-05,Round 5,Montreal Canadiens,4,Philadelphia Flyers,5,,https://www.thesportsdb.com/images/media/event/thumb/96o8gt1760899633.jpg
2347088,2025-11-05,Round 5,Buffalo Sabres,1,Utah Mammoth,2,,https://www.thesportsdb.com/images/media/event/thumb/begcdw1760899634.jpg
2347089,2025-11-05,Round 5,Dallas Stars,4,Edmonton Oilers,3,,https://www.thesportsdb.com/images/media/event/thumb/zkd29d1760899635.jpg
2347090,2025-11-05,Round 5,Minnesota Wild,3,Nashville Predators,2,,https://www.thesportsdb.com/images/media/event/thumb/8zony31760899637.jpg
2347091,2025-11-05,Round 5,Colorado Avalanche,3,Tampa Bay Lightning,2,,https://www.thesportsdb.com/images/media/event/thumb/uqbxvu1760899638.jpg
2347092,2025-11-05,Round 5,Anaheim Ducks,7,Florida Panthers,3,,https://www.thesportsdb.com/images/media/event/thumb/c55mjj1760899639.jpg
2347093,2025-11-05,Round 5,Vegas Golden Knights,1,Detroit Red Wings,0,,https://www.thesportsdb.com/images/media/event/thumb/tudkg91760899641.jpg
